student_id,year,days_in_hostel,past_escalation_count,behavior_count_7d,behavior_count_30d,severe_behavior_count_30d,behavior_weighted_score_30d,days_since_last_behavior,incident_count_30d,severe_incident_count_30d,incident_trend_slope,complaint_count_30d,high_severity_complaint_count_30d,complaint_growth_rate,avg_stress_4weeks,stress_trend_slope,mood_instability_score,missed_survey_count,block_risk_score,floor_risk_score,room_risk_score,roommate_avg_risk_score,risk_score,risk_level
S_1506,2,1008,1,2,0,0,0.2949999929761907,14,0.0,0,0.553,0.7142856122449125,1,0.88,0.5222221641975374,-0.451,7.5,3,0.9874369378299152,2.07,0.08499997875000533,4.64,17.415674591340935,High
S_1507,4,761,2,1,2,0,0.31142856401360564,8,0.33333322222225925,0,0.621,0.9999998571428775,1,0.65,0.44444439506173394,0.486,8.7,5,0.4924621878235709,3.09,0.9174997706250573,2.3,21.167079987252237,High
S_1508,1,765,0,1,1,0,0.19333332873015888,27,0.33333322222225925,0,0.236,0.1428571224489825,1,0.12,0.7222221419753176,0.04,6.6,5,0.4095476357920513,4.18,0.15749996062500982,2.91,10.656927880723243,Low
S_1509,1,620,1,1,1,0,0.35309522968820883,86,0.33333322222225925,0,-0.778,0.4285713673469475,0,0.63,0.3555555160493872,-0.266,4.5,4,0.9999997487437817,4.96,0.48499987875003026,4.47,18.3610941448173,High
S_1510,1,738,0,0,2,0,0.024999999404761917,11,0.33333322222225925,0,0.601,0.857142734693895,1,0.57,0.799999911111121,0.169,9.2,5,0.6758792271660233,3.45,0.9724997568750606,1.19,10.528163608518362,Low
S_1511,3,944,1,0,2,0,0.16190475804988672,64,0.0,0,-0.093,0.57142848979593,2,0.9,0.699999922222231,0.299,5.2,2,0.13819092005253267,2.47,0.5274998681250329,3.79,17.099761676710813,High
S_1512,4,523,0,0,1,0,0.12047618760770981,38,0.0,1,0.085,0.1428571224489825,2,0.12,0.05555554938271674,-0.154,6.0,3,0.4246230088886912,1.75,0.11749997062500733,4.18,13.525432406007951,Medium
S_1513,2,527,2,0,2,0,0.05142857020408167,76,0.33333322222225925,0,-0.572,0.0,2,0.98,0.37777773580247387,0.327,8.4,5,0.3969848248781847,1.19,0.7274998181250455,4.27,21.33360304581472,High
S_1514,4,1167,3,1,1,0,0.12238094946712025,59,0.6666664444445185,0,0.311,0.285714244897965,1,0.22,0.9666665592592711,-0.069,5.8,0,0.3341707703088517,1.41,0.3099999225000194,1.13,20.91474096461755,High
S_1515,3,526,1,1,1,0,0.23785713719387772,29,0.0,0,-0.459,0.857142734693895,0,0.5,0.46666661481482064,-0.131,7.1,5,0.37437176523322474,1.4,0.6224998443750389,4.63,18.445228179397187,High
S_1516,4,996,0,0,6,0,0.18214285280612255,77,0.0,0,-0.414,0.0,0,0.12,0.6111110432098842,0.379,1.8,2,0.7613063413803162,3.54,0.11249997187500702,3.13,10.38406797317835,Low
S_1517,1,748,2,0,3,0,0.3938095144331068,49,0.33333322222225925,0,-0.812,0.7142856122449125,2,0.5,0.6111110432098842,-0.342,1.3,4,0.8668339530567957,2.53,0.9924997518750619,2.57,20.751166020892494,High
S_1518,4,669,2,0,1,0,0.3949999905952383,61,0.33333322222225925,1,-0.028,0.4285713673469475,2,0.42,0.09999998888889013,-0.496,8.5,0,0.5552762423929039,1.19,0.7899998025000494,4.93,26.345418187206057,High
S_1519,4,34,0,1,4,0,0.13499999678571437,7,0.0,0,-0.159,0.857142734693895,2,0.4,0.03333332962963005,-0.335,9.5,1,0.3869345761470914,2.9,0.4524998868750283,4.34,11.521219798530971,Low
S_1520,4,640,0,0,3,0,0.32261903993764196,63,0.0,0,-0.584,0.0,0,0.94,0.38888884567901716,0.443,7.2,5,0.6055274860483704,4.61,0.3124999218750195,3.29,10.831050986648387,Low
S_1521,4,480,2,0,0,0,0.2888095169331068,72,0.33333322222225925,0,0.971,0.857142734693895,2,0.5,0.5222221641975374,-0.352,1.3,2,0.15577885533194585,4.21,0.20249994937501267,2.83,18.664158933528473,High
S_1522,4,252,0,0,0,0,0.20071428093537427,76,0.33333322222225925,0,-0.258,0.57142848979593,1,0.59,0.3444444061728437,0.273,1.1,0,0.47487425254415766,1.71,0.3774999056250235,4.6,14.754206771377497,Medium
S_1523,1,202,3,1,2,0,0.05452380822562362,60,0.0,0,-0.992,0.285714244897965,1,0.48,0.09999998888889013,-0.138,3.1,4,0.022613059644959906,4.21,0.4899998775000306,4.31,22.38161269578449,High
S_1524,1,523,2,0,2,0,0.6333333182539687,61,0.0,0,0.24,0.9999998571428775,0,0.04,0.6777777024691441,-0.361,2.9,3,0.9045223857983955,3.99,0.5549998612500348,4.5,24.22585488475356,High
S_1525,1,726,0,0,2,0,0.031666665912698434,71,0.33333322222225925,0,-0.922,0.857142734693895,0,0.78,0.04444443950617338,-0.142,5.9,1,0.4447235063508778,1.92,0.7199998200000449,2.25,9.04334159866215,Low
S_1526,2,1115,0,0,1,0,0.1361904729478459,16,0.0,0,-0.323,0.857142734693895,2,0.72,0.9777776691358147,-0.414,6.5,3,0.36180895431935817,1.67,0.2274999431250142,2.16,9.364998736208157,Low
S_1527,3,922,0,0,1,0,0.581904748049887,8,0.0,0,-0.002,0.7142856122449125,0,0.19,0.16666664814815021,0.464,2.9,2,0.3517587055882649,3.93,0.7174998206250448,4.66,15.709043759922292,Medium
S_1528,1,1188,0,1,1,0,0.4116666568650796,0,0.33333322222225925,0,0.732,0.1428571224489825,2,0.67,0.6444443728395142,0.068,7.7,1,0.11306529822479942,1.3,0.13999996500000875,4.17,13.32311222890334,Medium
S_1529,1,742,0,0,1,0,0.2676190412471657,67,0.0,0,0.082,0.1428571224489825,0,0.25,0.03333332962963005,0.316,3.5,1,0.2311557208151455,1.47,0.0024999993750001582,3.94,9.936727077093497,Low
S_1530,4,182,0,1,5,0,0.16452380560657606,38,0.0,0,-0.429,0.0,2,0.57,0.1444444283950635,0.39,3.5,5,0.48492450127525094,1.69,0.16249995937501013,2.73,7.97682912203019,Low
S_1531,4,386,0,0,2,0,0.184047614665533,62,0.33333322222225925,0,0.287,0.9999998571428775,0,0.51,0.37777773580247387,0.172,8.6,0,0.1105527360420261,3.5,0.6524998368750408,2.8,12.045027842148661,Medium
S_1532,4,703,0,1,3,1,0.2509523749773244,75,0.33333322222225925,0,0.93,0.7142856122449125,0,0.36,0.4777777246913639,0.338,8.4,3,0.3517587055882649,1.98,0.9024997743750565,1.84,15.127519444501045,Medium
S_1533,4,854,0,0,1,0,0.40309522849773266,57,0.0,0,0.735,0.9999998571428775,2,0.6,0.9666665592592711,-0.429,4.1,5,0.8718590774223424,1.68,0.8624997843750539,3.45,14.748143723729218,Medium
S_1534,3,428,2,0,0,0,0.4383333228968257,58,0.0,0,-0.865,0.285714244897965,1,0.34,0.15555553827160687,-0.372,2.6,4,0.8643213908740224,1.62,0.06999998250000437,3.2,17.01341642917526,High
S_1535,1,1087,3,0,1,0,0.07976190286281185,45,0.0,0,0.043,0.1428571224489825,1,0.42,0.22222219753086697,-0.122,3.1,4,0.06281405456933302,3.95,0.6224998443750389,2.24,18.735480289398414,High
S_1536,3,439,0,0,3,0,0.3038095165759639,75,0.6666664444445185,0,0.692,0.57142848979593,1,0.89,0.6444443728395142,-0.269,3.9,1,0.133165795686986,3.74,0.9024997743750565,1.12,9.627783325608949,Low
S_1537,3,34,3,0,1,0,0.384523800368481,66,0.33333322222225925,0,0.784,0.285714244897965,2,0.64,0.699999922222231,0.379,2.5,2,0.9497485050883152,3.14,0.43499989125002725,2.6,24.602747611823215,High
S_1538,1,524,2,0,3,0,0.09976190238662136,68,0.33333322222225925,0,0.434,0.7142856122449125,0,0.15,0.22222219753086697,-0.427,2.5,2,0.42964813325423784,1.18,0.8624997843750539,1.3,15.295170892913413,Medium
S_1539,1,763,1,1,2,0,0.06833333170634925,20,0.0,0,0.969,0.857142734693895,0,0.26,0.8444443506172944,0.401,9.1,5,0.0603014923865597,2.86,0.15249996187500955,4.34,18.2999199324953,High
S_1540,3,608,0,0,2,0,0.42999998976190507,82,0.0,0,-0.264,0.57142848979593,1,0.09,0.9555554493827279,-0.179,8.8,1,0.5577888045756773,2.0,0.32999991750002056,4.51,15.179311936601477,Medium
S_1541,1,864,0,0,2,0,0.22119047092403643,61,0.0,0,0.785,0.9999998571428775,2,0.58,0.511111054320994,0.238,3.8,2,0.9673364403677286,3.68,0.7699998075000482,1.15,9.48024034538867,Low
S_1542,3,161,0,0,4,0,0.173095233973923,87,0.0,0,0.92,0.9999998571428775,0,0.61,0.922222119753098,0.068,2.9,5,0.6231154213277835,2.78,0.062499984375003904,1.63,9.43006716554461,Low
S_1543,1,1177,0,1,1,0,0.3390476109750569,68,0.0,0,-0.202,0.1428571224489825,0,0.66,0.6444443728395142,0.36,6.5,3,0.7236179086387163,3.26,0.4599998850000287,1.65,8.899807874980452,Low
S_1544,2,944,0,0,1,0,0.6047618903628122,47,0.0,0,0.901,0.9999998571428775,2,0.19,0.1444444283950635,-0.224,9.4,0,0.13567835786975935,3.57,0.8799997800000549,1.23,8.155296588429252,Low
S_1545,1,84,0,1,2,0,0.3497618964342406,78,0.33333322222225925,0,0.822,0.857142734693895,2,0.01,0.12222220864197683,0.482,5.5,0,0.9221103210778089,3.58,0.974999756250061,4.21,16.386347284861152,Medium
S_1546,4,243,1,0,1,0,0.22119047092403643,18,0.0,0,-0.603,0.9999998571428775,1,0.85,0.7222221419753176,0.226,4.4,4,0.9447233807227687,3.24,0.8149997962500508,4.05,19.956960526206686,High
S_1547,2,891,1,1,1,0,0.4197618947675739,88,0.0,0,0.089,0.9999998571428775,0,0.07,0.988888779012358,0.059,9.4,1,0.28894465101893185,4.52,0.2674999331250167,4.41,19.98789625289452,High
S_1548,2,618,0,0,2,0,0.8159523615249439,11,0.0,0,-0.982,0.9999998571428775,2,0.44,0.19999997777778025,-0.406,6.4,1,0.21105522335295898,3.65,0.44999988750002806,1.56,8.466911730546943,Low
S_1549,4,631,0,0,2,0,0.26857142217687097,62,0.0,0,-0.937,0.1428571224489825,0,0.45,0.8444443506172944,0.066,6.2,4,0.13065323350421268,3.6,0.042499989375002635,4.38,12.732414775534679,Medium
S_1550,4,1001,0,0,0,0,0.20476189988662147,24,0.33333322222225925,0,0.316,0.857142734693895,1,0.13,0.6111110432098842,0.352,4.4,0,0.9020098236156222,3.16,0.6749998312500423,2.24,12.59791345145979,Medium
S_1551,4,167,3,1,3,0,0.3880952288548755,71,0.0,0,0.196,0.857142734693895,2,0.73,0.26666663703704035,0.179,6.5,3,0.728643033004263,1.99,0.2774999306250173,3.14,23.600213961317834,High
S_1552,1,934,1,0,3,0,0.11523809249433113,81,0.0,0,-0.416,0.7142856122449125,1,0.29,0.19999997777778025,0.017,7.9,4,0.5577888045756773,4.44,0.14249996437500892,3.17,13.591074168631854,Medium
S_1553,1,163,0,1,2,0,0.1016666642460318,59,0.0,0,0.798,0.7142856122449125,1,0.47,0.6555554827160576,0.255,8.3,3,0.6934671624454365,4.13,0.19499995125001218,4.59,14.473704730321554,Medium
S_1554,3,1152,0,1,4,0,0.05976190333900231,37,0.0,0,0.508,0.0,0,0.07,0.8333332407407511,-0.014,3.0,1,0.4396983819853311,3.55,0.6774998306250423,3.34,11.125983475474676,Low
S_1555,4,430,0,2,1,0,0.3749999910714288,57,0.33333322222225925,0,-0.468,0.9999998571428775,1,0.46,0.8666665703703812,-0.171,8.3,5,0.06532661675210634,3.25,0.7949998012500495,1.86,11.75832528453017,Low
S_1556,2,328,0,2,2,0,0.43404760871315223,49,0.33333322222225925,0,0.934,0.7142856122449125,2,0.25,0.6888888123456876,0.225,6.4,0,0.6834169137143433,2.57,0.8599997850000538,2.11,12.870796638047572,Medium
S_1557,4,539,0,0,1,0,0.2497618988151929,52,0.0,0,0.856,0.285714244897965,1,0.75,0.31111107654321374,-0.392,4.1,2,0.713567659907623,2.36,0.6474998381250404,1.58,6.638614752028854,Low
S_1558,2,671,1,0,2,0,0.17119047211451258,77,0.0,0,0.335,0.57142848979593,0,0.24,0.9555554493827279,0.138,9.6,0,0.8743716396051157,4.64,0.4249998937500266,3.22,16.96346617118875,Medium
S_1559,3,432,0,0,0,0,0.4157142758163268,83,0.0,0,-0.183,0.857142734693895,2,0.49,0.8444443506172944,0.001,7.9,4,0.9648238781849553,1.01,0.5074998731250316,4.0,15.476584973123671,Medium
S_1560,2,1163,0,0,3,0,0.24642856556122467,63,0.33333322222225925,1,-0.607,0.285714244897965,1,0.25,0.011111109876543358,0.356,5.1,3,0.38944713832986466,3.84,0.5074998731250316,3.21,14.88049406735594,Medium
S_1561,4,1067,1,0,0,0,0.3290476112131521,52,0.33333322222225925,0,0.992,0.4285713673469475,2,0.18,0.3222221864197571,-0.434,8.3,3,0.9020098236156222,4.07,0.3774999056250235,4.2,16.999961429125072,High
S_1562,1,363,2,2,2,0,0.26880951740929726,39,0.33333322222225925,0,-0.74,0.0,1,0.02,0.45555550493827723,0.368,8.3,2,0.2939697753844785,2.24,0.012499996875000792,1.37,14.96806450284398,Medium
S_1563,3,775,0,1,1,0,0.45595237009637224,11,0.6666664444445185,0,0.691,0.7142856122449125,0,0.76,0.04444443950617338,-0.452,6.9,5,0.6859294758971166,4.76,0.5424998643750338,1.04,7.876690191278202,Low
S_1564,3,377,2,0,1,0,0.2621428509013607,46,0.0,0,0.372,0.1428571224489825,1,0.17,0.3444444061728437,0.396,5.9,4,0.18844216370799907,2.49,0.0924999768750058,1.12,13.510918133578588,Medium
S_1565,3,261,2,0,0,0,0.4538095130045355,55,0.33333322222225925,0,0.241,0.9999998571428775,0,0.47,0.699999922222231,0.481,1.4,2,0.5854269885861838,3.33,0.927499768125058,3.38,24.62385421146913,High
S_1566,1,967,0,0,2,0,0.178571424319728,2,0.0,0,-0.273,0.4285713673469475,2,0.22,0.2111110876543236,-0.026,8.7,0,0.0025125621827733233,1.9,0.44999988750002806,1.13,5.136702607798879,Low
S_1567,1,76,0,0,2,0,0.530952368310658,58,0.33333322222225925,0,0.503,0.1428571224489825,2,0.0,0.6111110432098842,-0.309,3.2,0,0.3417084568571716,1.78,0.5174998706250323,4.64,14.750612344233604,Medium
S_1568,3,355,3,0,2,0,0.11571428295918373,68,0.0,0,0.714,0.7142856122449125,2,0.45,0.8222221308642078,-0.439,5.0,0,0.5201003718340774,4.41,0.7124998218750446,4.81,26.929480481544164,High
S_1569,1,355,2,0,0,0,0.23047618498866226,52,0.0,0,-0.437,0.285714244897965,2,0.14,0.4999999444444507,-0.303,2.8,3,0.8567837043257023,3.92,0.8349997912500521,1.18,15.043640164921074,Medium
S_1570,3,303,1,0,2,0,0.10952380691609984,33,0.0,0,0.032,0.7142856122449125,1,0.06,0.8888887901234679,0.364,8.3,5,0.4899496256407976,2.4,0.28499992875001784,3.12,16.451758498749363,Medium
S_1571,2,36,2,0,5,0,0.31952380191609997,62,0.0,0,-0.937,0.1428571224489825,1,0.76,0.8999999000000112,-0.109,2.8,2,0.23869340736346548,3.18,0.9224997693750577,3.31,20.429978296759877,High
S_1572,4,400,1,0,4,0,0.46785713171768745,56,0.0,0,-0.677,0.7142856122449125,0,0.89,0.22222219753086697,0.227,2.3,3,0.7587937791975429,2.74,0.07499998125000469,1.77,12.40160295393304,Medium
S_1573,1,1157,1,0,0,0,0.02404761847505671,24,0.33333322222225925,0,0.681,0.7142856122449125,2,0.47,0.7555554716049476,0.45,6.4,1,0.8693465152395691,2.37,0.8074997981250506,2.17,16.491726272886286,Medium
S_1574,3,581,0,0,1,0,0.21714285197278926,76,0.33333322222225925,0,-0.044,0.857142734693895,0,0.02,0.5999999333333408,-0.199,5.8,0,0.33668333249162496,4.95,0.207499948125013,2.96,11.439396720714608,Low
S_1575,4,853,0,1,1,0,0.06904761740362816,50,0.33333322222225925,1,-0.661,0.857142734693895,2,0.91,0.31111107654321374,-0.348,4.3,0,0.44974863071642446,1.74,0.012499996875000792,3.84,15.313509842361519,Medium
S_1576,1,724,0,2,1,0,0.18428570989795928,37,0.33333322222225925,0,-0.364,0.0,0,0.61,0.8666665703703812,-0.072,7.1,4,0.0,2.01,0.657499835625041,1.22,7.7638561787218805,Low
S_1577,3,938,1,0,3,0,0.3147618972675739,23,0.0,0,-0.451,0.57142848979593,0,0.71,0.6111110432098842,0.073,5.6,4,0.766331465745863,3.28,0.9699997575000605,1.13,13.03280678177022,Medium
S_1578,4,218,3,0,3,0,0.33857142051020434,68,0.0,0,0.387,0.9999998571428775,1,0.07,0.6888888123456876,0.399,9.7,0,0.5175878096513041,2.03,0.47749988062502985,4.33,28.012967983754795,High
S_1579,2,724,0,1,2,0,0.04190476090702951,25,0.0,0,0.442,0.9999998571428775,0,0.92,0.0666666592592601,0.236,3.7,5,0.10050248731093281,2.05,0.5399998650000337,3.67,11.318216192095623,Low
S_1580,2,212,3,0,0,0,0.18857142408163274,41,0.0,0,-0.765,0.9999998571428775,2,0.68,0.46666661481482064,-0.004,9.4,0,0.05778893020378637,3.03,0.15249996187500955,1.32,18.96050268492892,High
S_1581,4,326,1,2,1,0,0.3954761810600909,20,0.0,0,0.158,0.1428571224489825,2,0.53,0.3555555160493872,0.044,5.8,3,0.09798992512815949,4.7,0.7124998218750446,2.91,13.969798905104648,Medium
S_1582,2,894,2,0,1,0,0.6942856977551025,75,0.0,0,0.726,0.1428571224489825,1,0.29,0.8111110209876645,-0.399,7.7,5,0.09045223857983951,2.57,0.6049998487500378,2.23,17.76435633720618,High
S_1583,1,474,0,0,2,0,0.10047618808390028,36,0.6666664444445185,0,-0.715,0.1428571224489825,0,0.58,0.766666581481491,-0.486,3.4,1,0.44974863071642446,3.17,0.1074999731250067,3.55,11.679890463894132,Low
S_1584,4,582,0,0,2,0,0.04023809428004538,34,0.0,0,0.857,0.4285713673469475,2,0.75,0.3999999555555605,-0.233,1.2,2,0.10050248731093281,4.09,0.6349998412500397,1.28,5.642359054011726,Low
S_1585,2,555,0,0,1,1,0.11642856865646264,77,0.33333322222225925,1,0.565,0.7142856122449125,1,0.07,0.9777776691358147,0.163,6.9,2,0.48743706345802423,3.66,0.0024999993750001582,4.68,23.889626666741457,High
S_1586,1,1193,0,0,0,0,0.08690475983560096,84,0.0,0,-0.28,0.0,2,0.1,0.5222221641975374,-0.34,4.0,1,0.9648238781849553,4.09,0.47749988062502985,2.25,7.56720441153443,Low
S_1587,1,113,0,1,0,0,0.0959523786678005,37,0.6666664444445185,0,0.418,0.857142734693895,0,0.22,0.2111110876543236,-0.416,2.4,4,0.5301506205651707,4.1,0.06999998250000437,2.04,8.553625787252898,Low
S_1588,4,572,0,0,3,0,0.1545238058446713,43,0.33333322222225925,0,-0.774,0.285714244897965,2,0.15,0.5888888234567974,-0.019,8.3,2,0.6155777347794636,1.04,0.17249995687501077,1.5,7.7242436928966,Low
S_1589,4,1148,3,0,3,0,0.1195238066780046,37,0.0,0,0.979,0.0,1,0.85,0.8222221308642078,0.179,3.9,4,0.407035073609278,4.26,0.05249998687500327,3.58,22.855272859985924,High
S_1590,2,662,0,0,1,0,0.022142856615646273,89,0.0,0,0.771,0.57142848979593,2,0.39,0.46666661481482064,0.356,2.7,3,0.45979887944751774,1.26,0.012499996875000792,3.84,11.48608426708078,Low
S_1591,4,1061,2,0,1,0,0.7097618878628122,56,0.0,0,-0.798,0.0,0,0.52,0.4999999444444507,0.482,1.5,0,0.070351741117653,2.15,0.4299998925000269,1.81,17.143637023039496,High
S_1592,2,109,1,1,2,0,0.23285713731292534,15,0.0,0,0.108,0.9999998571428775,2,0.72,0.6666665925926009,-0.357,7.4,4,0.26130646700842536,1.58,0.38999990250002436,4.68,18.38587717601081,High
S_1593,2,259,2,0,3,0,0.15261904398526085,5,0.0,0,-0.359,0.857142734693895,2,0.94,0.28888885679012705,-0.488,6.5,0,0.7788942766597294,1.9,0.0,2.68,16.201703448373685,Medium
S_1594,4,896,0,0,2,0,0.28333332658730176,89,0.0,0,0.759,0.1428571224489825,0,0.59,0.4222221753086472,-0.085,2.3,4,0.07788942766597295,4.54,0.5399998650000337,3.82,11.030269908251853,Low
S_1595,2,513,3,0,0,0,0.21595237581065774,23,0.0,0,-0.439,0.0,0,0.86,0.8777776802469245,0.133,1.8,5,0.4547737550819711,3.41,0.8624997843750539,3.12,23.966963492004826,High
S_1596,1,49,0,1,2,0,0.1078571402891157,39,0.0,0,0.196,0.0,2,0.06,0.7111110320987744,0.117,1.3,0,0.540200869296264,2.26,0.37999990500002373,4.1,12.191105196459981,Medium
S_1597,3,682,2,2,5,0,0.10071428331632658,81,0.33333322222225925,0,-0.41,0.285714244897965,2,0.66,0.7444443617284043,-0.134,5.6,4,0.16834166624581248,1.11,0.4549998862500284,3.85,20.61724553034277,High
S_1598,1,134,0,1,2,0,0.1561904724716554,57,0.0,0,-0.143,0.9999998571428775,0,0.33,0.7333332518518609,-0.233,4.7,2,0.2185929099012789,2.07,0.5524998618750345,2.57,10.666163520907652,Low
S_1599,2,400,0,0,0,0,0.18619047175736972,51,0.33333322222225925,0,0.986,0.4285713673469475,2,0.67,0.8666665703703812,0.343,1.2,5,0.30150746193279854,2.78,0.31499992125001963,1.79,10.213220832176763,Low
S_1600,3,1063,0,0,4,0,0.26571427938775527,85,0.33333322222225925,0,0.803,0.857142734693895,2,0.9,0.6444443728395142,0.309,3.4,4,0.9648238781849553,2.76,0.6799998300000425,1.3,10.987584630921416,Low
S_1601,2,322,0,0,1,0,0.03666666579365082,43,0.33333322222225925,0,0.004,0.9999998571428775,1,0.66,0.0888888790123468,-0.123,4.7,3,0.7738691522941827,3.24,0.7724998068750483,1.51,8.469534781414806,Low
S_1602,2,511,0,1,1,0,0.15261904398526085,64,0.33333322222225925,0,0.919,0.57142848979593,1,0.04,0.8333332407407511,-0.448,4.2,5,0.9321605698089022,3.21,0.4274998931250267,4.31,14.61187385649563,Medium
S_1603,4,1004,0,0,3,0,0.3445238013208619,10,0.33333322222225925,0,0.315,0.1428571224489825,2,0.04,0.7555554716049476,-0.015,4.6,4,0.2864320888361586,1.15,0.38999990250002436,4.67,14.96238362417838,Medium
S_1604,1,302,0,0,2,1,0.4449999894047622,82,0.0,0,-0.233,0.7142856122449125,0,0.39,0.4777777246913639,0.262,9.9,1,0.36180895431935817,2.13,0.7599998100000475,2.16,14.922712941097656,Medium
S_1605,3,970,1,0,1,0,0.2140476139512473,24,0.0,0,0.634,0.857142734693895,0,0.31,0.24444441728395366,0.022,6.6,4,0.8618088286912491,4.64,0.9924997518750619,3.87,17.720569895534766,High
S_1606,4,79,0,0,1,0,0.29523808820861697,31,0.6666664444445185,0,0.42,0.285714244897965,0,0.83,0.12222220864197683,-0.494,4.9,3,0.6557787297038367,4.07,0.13499996625000843,3.93,11.62158737588512,Low
S_1607,4,465,2,0,3,0,0.49333332158730187,69,0.33333322222225925,0,-0.031,0.857142734693895,0,0.61,0.15555553827160687,-0.474,9.8,0,0.11809042259034608,3.44,0.017499995625001107,4.64,21.146042129471642,High
S_1608,1,1153,0,2,2,0,0.8797618838151934,37,0.33333322222225925,0,0.98,0.1428571224489825,1,0.37,0.3444444061728437,-0.445,4.1,2,0.5351757449307173,4.34,0.1749999562500109,1.35,7.6535084389595935,Low
S_1609,4,1146,1,1,1,0,0.14642856794217696,84,0.0,0,-0.62,0.0,1,0.15,0.699999922222231,-0.226,7.4,3,0.713567659907623,1.05,0.9974997506250624,3.95,16.695852631650972,Medium
S_1610,4,180,0,1,2,1,0.26785713647959203,31,0.33333322222225925,0,0.123,0.0,2,0.33,0.9666665592592711,-0.335,9.6,1,0.9773866890988219,1.87,0.007499998125000475,4.27,17.56595743923219,High
S_1611,3,967,0,1,2,0,0.3321428492346941,57,0.33333322222225925,0,-0.177,0.57142848979593,2,0.09,0.011111109876543358,0.101,2.6,4,0.7562812170147696,4.8,0.15749996062500982,2.53,9.50589966185714,Low
S_1612,2,786,3,1,1,0,0.08761904553287987,33,0.33333322222225925,0,-0.7,0.285714244897965,0,0.66,0.15555553827160687,-0.268,3.8,2,0.4095476357920513,1.24,0.704999823750044,2.44,20.464499191168308,High
S_1613,4,675,3,1,1,0,0.25904761287981876,56,0.33333322222225925,0,0.198,0.7142856122449125,1,0.51,0.15555553827160687,0.243,6.5,2,0.047738681472693084,1.12,0.6624998343750413,2.95,23.431118694833657,High
S_1614,2,272,1,1,0,0,0.10238094994331072,53,0.0,0,0.35,0.57142848979593,0,0.93,0.9333332296296413,-0.084,3.0,1,0.7964822119391428,1.43,0.5074998731250316,4.61,19.11348147649992,High
S_1615,3,858,0,1,1,0,0.32357142086734714,31,0.33333322222225925,0,0.125,0.0,2,0.58,0.09999998888889013,-0.301,7.9,1,0.9999997487437817,3.75,0.1699999575000106,4.27,11.548713559679292,Low
S_1616,2,255,0,0,0,0,0.1607142818877552,61,0.0,0,-0.733,0.4285713673469475,2,0.58,0.16666664814815021,0.144,2.6,4,0.18844216370799907,3.01,0.974999756250061,4.26,12.785727201009731,Medium
S_1617,4,176,0,0,1,0,0.4338095134807259,4,0.0,0,-0.077,0.7142856122449125,0,0.73,0.0888888790123468,-0.446,8.0,3,0.7261304708214897,4.68,0.8224997943750514,4.8,14.075796461540635,Medium
S_1618,3,1088,0,0,0,0,0.14571428224489805,54,0.6666664444445185,0,0.472,0.1428571224489825,0,0.56,0.8555554604938377,0.342,4.0,4,0.5502511180273573,3.18,0.7649998087500477,1.36,10.773773541975181,Low
S_1619,4,224,0,2,2,0,0.4759523696201817,65,0.0,0,-0.391,0.857142734693895,0,0.31,0.011111109876543358,-0.497,8.6,3,0.5175878096513041,2.23,0.9974997506250624,3.29,11.274063218779395,Low
S_1620,4,999,3,0,3,0,0.4611904652097509,62,0.0,0,0.264,0.857142734693895,1,0.45,0.02222221975308669,0.219,6.2,3,0.9974871865610084,3.87,0.24249993937501513,1.86,20.80501058958734,High
S_1621,4,115,1,1,0,0,0.18761904315192754,42,0.0,0,0.016,0.285714244897965,2,0.93,0.24444441728395366,0.044,3.4,0,0.532663182747944,1.17,0.5749998562500359,1.89,11.418281766351589,Low
S_1622,1,393,1,0,1,0,0.5321428444727895,26,0.0,0,-0.618,0.4285713673469475,2,0.26,0.09999998888889013,0.488,4.4,0,0.5753767398550905,2.02,0.8099997975000507,2.14,14.204947569634125,Medium
S_1623,3,231,0,1,1,0,0.0042857141836734735,2,0.0,0,0.567,0.285714244897965,0,0.41,0.11111109876543349,0.182,4.1,0,0.5753767398550905,4.9,0.7174998206250448,3.06,9.41199530974843,Low
S_1624,1,457,0,1,1,0,0.03523809439909299,45,0.0,0,-0.553,0.857142734693895,1,0.2,0.2111110876543236,-0.282,4.3,5,0.8743716396051157,4.17,0.44999988750002806,4.76,13.183704430153211,Medium
S_1625,2,525,0,0,3,0,0.655476174869615,26,0.33333322222225925,0,0.855,0.0,2,0.8,0.011111109876543358,-0.191,1.3,3,0.9999997487437817,4.72,0.0,1.21,6.037761269649034,Low
S_1626,4,302,0,0,1,0,0.3169047543594106,71,0.0,0,-0.756,0.0,0,0.04,0.799999911111121,-0.13,5.6,2,0.3341707703088517,2.3,0.2274999431250142,3.61,11.099884652970475,Low
S_1627,3,978,0,0,0,0,0.1197619019104309,29,0.0,0,0.798,0.9999998571428775,1,0.89,0.8111110209876645,-0.228,6.4,1,0.0050251243655466465,2.65,0.7624998093750476,2.02,9.906643226095682,Low
S_1628,4,305,1,1,3,0,0.4759523696201817,89,0.33333322222225925,0,-0.09,0.7142856122449125,1,0.96,0.6111110432098842,-0.314,4.2,2,0.344221019039945,3.97,0.24999993750001562,4.13,18.165982023686777,High
S_1629,4,94,3,0,0,0,0.21190475685941057,26,0.0,0,-0.276,0.1428571224489825,1,0.74,0.6111110432098842,-0.398,8.8,0,0.5854269885861838,4.14,0.2749999312500172,4.77,24.634188496192067,High
